,ABE,ABI,ABQ,ABR,ABY,ACK,ACT,ACV,ACY,ADK,ADQ,AEX,AGS,AIA,AKN,ALB,ALO,ALS,ALW,AMA,ANC,AOO,APN,ART,ASE,ATL,ATW,ATY,AUG,AUS,AVL,AVP,AZA,AZO,BDL,BET,BFD,BFF,BFL,BFM,BGM,BGR,BHB,BHM,BIL,BIS,BJI,BKG,BKW,BLI,BLV,BMI,BNA,BOI,BOS,BPT,BQK,BQN,BRD,BRO,BRW,BTM,BTR,BTV,BUF,BUR,BWI,BZN,CAE,CAK,CDB,CDC,CDR,CDV,CEC,CEZ,CGI,CHA,CHO,CHS,CID,CIU,CKB,CLE,CLL,CLT,CMH,CMI,CMX,CNM,CNY,COD,COS,COU,CPR,CPX,CRP,CRW,CSG,CVG,CVN,CWA,CYF,CYS,DAB,DAL,DAY,DBQ,DCA,DDC,DEC,DEN,DFW,DHN,DIK,DLG,DLH,DRO,DRT,DSM,DTW,DUJ,DUT,DVL,EAR,EAT,EAU,ECP,EGE,EKO,ELD,ELM,ELP,ENA,ERI,ESC,EUG,EVV,EWN,EWR,EYW,FAI,FAR,FAT,FAY,FCA,FKL,FLG,FLL,FLO,FNT,FSD,FSM,FWA,GAL,GCC,GCK,GDV,GEG,GFK,GGG,GGW,GJT,GLH,GNV,GPT,GRB,GRI,GRK,GRR,GSO,GSP,GTF,GTR,GUC,GUM,HDN,HGR,HHH,HIB,HLN,HNL,HNM,HOB,HOM,HOT,HOU,HPN,HRL,HRO,HSV,HTS,HVN,HVR,HYA,HYS,IAD,IAG,IAH,ICT,IDA,ILM,IMT,IND,INL,IPL,IPT,IRK,ISN,ISP,ITH,ITO,JAC,JAN,JAX,JFK,JHM,JLN,JMS,JNU,JST,KOA,KTN,LAN,LAR,LAS,LAW,LAX,LBB,LBE,LBF,LBL,LCH,LCK,LEB,LEX,LFT,LGA,LGB,LIH,LIT,LNK,LNS,LNY,LRD,LSE,LWB,LWS,LYH,MAF,MAZ,MBS,MCE,MCI,MCK,MCO,MDT,MDW,MEI,MEM,MFE,MFR,MGM,MGW,MHK,MHT,MIA,MKE,MKG,MKK,MKT,MLB,MLI,MLU,MMH,MOB,MOT,MQT,MRY,MSL,MSN,MSO,MSP,MSS,MSY,MTJ,MVY,MWA,MYR,OAJ,OAK,OGD,OGG,OGS,OKC,OLF,OMA,OME,ONT,OOK,ORD,ORF,ORH,OTH,OTZ,OWB,PAE,PAH,PBG,PBI,PDT,PDX,PGA,PGD,PGV,PHF,PHL,PHX,PIA,PIB,PIE,PIH,PIR,PIT,PKB,PLN,PNS,PPG,PQI,PRC,PSC,PSE,PSG,PSM,PSP,PUB,PUW,PVC,PVD,PVU,PWM,RAP,RDD,RDM,RDU,RFD,RHI,RIC,RIW,RKD,RKS,RNO,ROA,ROC,ROW,RST,RSW,RUT,SAF,SAN,SAT,SAV,SBA,SBN,SBP,SBY,SCC,SCE,SCK,SDF,SDP,SDY,SEA,SFB,SFO,SGF,SGU,SHD,SHH,SHR,SHV,SIT,SJC,SJT,SJU,SLC,SLK,SLN,SMF,SMX,SNA,SOW,SPI,SPN,SPS,SRQ,STC,STL,STS,STT,STX,SUN,SUX,SWF,SWO,SYR,TBN,TEX,TLH,TOL,TPA,TRI,TTN,TUL,TUP,TUS,TVC,TVF,TWF,TXK,TYR,TYS,UIN,USA,VCT,VDZ,VEL,VLD,VPS,VQS,WRG,WYS,XNA,XWA,YAK,YKM,YUM
HOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,16.0,29.0,1442.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,237.0,2.0,0.0,0.0,551.0,1.0,0.0,0.0,0.0,2.0,6769.0,7.0,0.0,0.0,676.0,33.0,1.0,0.0,4.0,344.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,887.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,30.0,2885.0,129.0,1775.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,378.0,735.0,4418.0,6.0,73.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,27.0,645.0,42.0,0.0,0.0,448.0,0.0,802.0,1134.0,11.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,359.0,32.0,11.0,159.0,0.0,1.0,0.0,4.0,27.0,7241.0,39.0,0.0,2399.0,0.0,0.0,6387.0,927.0,13.0,0.0,0.0,1.0,29.0,1.0,96.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,7.0,0.0,0.0,2.0,1683.0,0.0,0.0,0.0,1.0,29.0,8.0,263.0,17.0,2.0,17.0,28.0,14.0,1.0,0.0,4.0,2215.0,0.0,13.0,14.0,22.0,16.0,0.0,0.0,10.0,0.0,141.0,1.0,1.0,0.0,22.0,0.0,31.0,8.0,4.0,10.0,0.0,115.0,69.0,302.0,0.0,10.0,2.0,0.0,4.0,0.0,5.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,24.0,989.0,0.0,56.0,2.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,58.0,0.0,28.0,0.0,1247.0,0.0,0.0,1.0,0.0,0.0,114.0,2.0,1.0,3.0,31.0,643.0,318.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4559.0,10.0,4853.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3171.0,26.0,3.0,351.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,2182.0,0.0,1.0,0.0,2233.0,0.0,4114.0,15.0,5453.0,1.0,976.0,0.0,0.0,30.0,0.0,14.0,130.0,43.0,936.0,0.0,0.0,0.0,11.0,23.0,1.0,0.0,13.0,1.0,2.0,2.0,0.0,31.0,5.0,389.0,0.0,4487.0,8.0,0.0,0.0,19.0,10.0,2587.0,0.0,101.0,0.0,1761.0,0.0,790.0,0.0,435.0,0.0,71.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,465.0,0.0,0.0,0.0,29.0,719.0,3373.0,11.0,2.0,0.0,0.0,0.0,1276.0,0.0,0.0,284.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,273.0,0.0,108.0,6.0,0.0,2.0,1267.0,0.0,0.0,256.0,0.0,0.0,0.0,303.0,20.0,145.0,10.0,0.0,77.0,0.0,15.0,2366.0,942.0,54.0,1.0,17.0,5.0,0.0,0.0,1.0,0.0,802.0,0.0,0.0,444.0,0.0,316.0,43.0,2.0,0.0,0.0,0.0,5.0,0.0,1057.0,14.0,495.0,560.0,0.0,0.0,674.0,0.0,538.0,0.0,4.0,0.0,12.0,27.0,0.0,2449.0,3.0,16.0,7.0,0.0,3.0,1.0,9.0,45.0,0.0,0.0,48.0,3.0,2146.0,44.0,0.0,1556.0,0.0,149.0,5.0,0.0,1.0,8.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0
HPN,0.0,0.0,37.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2089.0,29.0,0.0,0.0,139.0,29.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,109.0,11.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,8.0,0.0,7.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,90.0,32.0,0.0,0.0,32.0,1.0,631.0,66.0,2.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,10.0,9.0,58.0,0.0,10.0,0.0,0.0,62.0,13.0,27.0,5.0,798.0,0.0,0.0,118.0,149.0,6.0,0.0,0.0,4.0,1.0,0.0,53.0,770.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,8.0,0.0,0.0,0.0,29.0,0.0,2.0,1.0,1.0,17.0,16.0,0.0,20.0,1.0,4.0,1.0,12.0,0.0,0.0,0.0,1861.0,3.0,0.0,7.0,2.0,20.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,37.0,15.0,12.0,0.0,4.0,42.0,61.0,77.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,27.0,0.0,63.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,117.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,73.0,0.0,144.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,32.0,6.0,0.0,1.0,1.0,55.0,2.0,0.0,0.0,1.0,8.0,0.0,1.0,10.0,2.0,0.0,11.0,0.0,65.0,0.0,3097.0,0.0,2.0,0.0,48.0,1.0,2.0,14.0,0.0,5.0,0.0,52.0,44.0,0.0,0.0,0.0,28.0,27.0,9.0,0.0,22.0,0.0,0.0,1.0,0.0,43.0,1.0,104.0,0.0,90.0,1.0,1.0,1.0,40.0,11.0,6.0,0.0,4.0,0.0,45.0,0.0,23.0,0.0,8.0,0.0,1683.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,0.0,37.0,0.0,0.0,8.0,4.0,0.0,159.0,18.0,0.0,0.0,3.0,0.0,23.0,0.0,4.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,111.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,12.0,2.0,1.0,17.0,906.0,0.0,0.0,90.0,83.0,82.0,2.0,31.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,66.0,0.0,108.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,1.0,14.0,42.0,0.0,0.0,44.0,0.0,47.0,0.0,2.0,0.0,0.0,90.0,0.0,78.0,0.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,895.0,13.0,0.0,46.0,0.0,53.0,15.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0
HRL,1.0,3.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,125.0,6.0,1.0,0.0,473.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,5.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,12.0,97.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,12.0,3.0,1.0,10.0,5.0,35.0,28.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,2.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,708.0,6.0,1.0,92.0,0.0,0.0,596.0,276.0,0.0,1.0,0.0,3.0,0.0,0.0,20.0,54.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,145.0,0.0,0.0,0.0,1.0,1.0,1.0,68.0,1.0,1.0,12.0,10.0,2.0,2.0,0.0,0.0,71.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,2.0,3.0,2.0,5.0,2.0,17.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,4.0,0.0,0.0,1012.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,158.0,11.0,0.0,5.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,32.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,154.0,0.0,154.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,117.0,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,3.0,0.0,114.0,0.0,139.0,3.0,244.0,0.0,31.0,0.0,1.0,0.0,0.0,2.0,1.0,27.0,32.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,10.0,1.0,538.0,0.0,115.0,1.0,0.0,0.0,1.0,3.0,50.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,20.0,0.0,254.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,33.0,0.0,0.0,0.0,1.0,26.0,125.0,4.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,49.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,10.0,0.0,0.0,79.0,78.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,39.0,0.0,42.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,2.0,33.0,33.0,0.0,0.0,38.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,117.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,79.0,2.0,0.0,38.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0
HRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
